vocabulary size: 13035
<type 'int'>
<type 'numpy.float64'>
n tunes: 999
n train tunes: 951
n validation tunes: 48
389/1180 (epoch 6.593) train_loss=248.22924805 time/batch=0.28s
390/1180 (epoch 6.610) train_loss=177.54608154 time/batch=0.19s
391/1180 (epoch 6.627) train_loss=460.45950317 time/batch=0.36s
392/1180 (epoch 6.644) train_loss=435.72634888 time/batch=0.36s
393/1180 (epoch 6.661) train_loss=451.68029785 time/batch=0.34s
394/1180 (epoch 6.678) train_loss=551.67340088 time/batch=0.41s
395/1180 (epoch 6.695) train_loss=335.55242920 time/batch=0.28s
396/1180 (epoch 6.712) train_loss=514.88818359 time/batch=0.62s
397/1180 (epoch 6.729) train_loss=174.90110779 time/batch=0.25s
398/1180 (epoch 6.746) train_loss=397.86578369 time/batch=0.28s
399/1180 (epoch 6.763) train_loss=258.90270996 time/batch=0.30s
400/1180 (epoch 6.780) train_loss=180.14672852 time/batch=0.20s
401/1180 (epoch 6.797) train_loss=185.68917847 time/batch=0.17s
402/1180 (epoch 6.814) train_loss=169.89100647 time/batch=0.19s
403/1180 (epoch 6.831) train_loss=169.52461243 time/batch=0.17s
404/1180 (epoch 6.847) train_loss=164.29653931 time/batch=0.17s
405/1180 (epoch 6.864) train_loss=162.85827637 time/batch=0.19s
406/1180 (epoch 6.881) train_loss=223.05998230 time/batch=0.27s
407/1180 (epoch 6.898) train_loss=156.08905029 time/batch=0.20s
408/1180 (epoch 6.915) train_loss=164.93638611 time/batch=0.19s
409/1180 (epoch 6.932) train_loss=180.71307373 time/batch=0.17s
410/1180 (epoch 6.949) train_loss=180.87646484 time/batch=0.18s
411/1180 (epoch 6.966) train_loss=164.94851685 time/batch=0.19s
412/1180 (epoch 6.983) train_loss=164.69906616 time/batch=0.19s
413/1180 (epoch 7.000) train_loss=172.00639343 time/batch=0.17s
414/1180 (epoch 7.017) train_loss=396.05984497 time/batch=0.28s
415/1180 (epoch 7.034) train_loss=276.54675293 time/batch=0.23s
416/1180 (epoch 7.051) train_loss=448.89019775 time/batch=0.35s
417/1180 (epoch 7.068) train_loss=560.34014893 time/batch=0.39s
418/1180 (epoch 7.085) train_loss=515.33227539 time/batch=0.38s
419/1180 (epoch 7.102) train_loss=1253.41210938 time/batch=2.05s
420/1180 (epoch 7.119) train_loss=467.85122681 time/batch=2.09s
421/1180 (epoch 7.136) train_loss=505.07568359 time/batch=0.62s
422/1180 (epoch 7.153) train_loss=723.34783936 time/batch=0.55s
423/1180 (epoch 7.169) train_loss=853.18182373 time/batch=0.89s
424/1180 (epoch 7.186) train_loss=345.51727295 time/batch=0.37s
425/1180 (epoch 7.203) train_loss=462.86956787 time/batch=0.35s
426/1180 (epoch 7.220) train_loss=591.86938477 time/batch=0.44s
427/1180 (epoch 7.237) train_loss=345.04864502 time/batch=0.31s
428/1180 (epoch 7.254) train_loss=307.53942871 time/batch=0.24s
429/1180 (epoch 7.271) train_loss=566.47253418 time/batch=0.40s
430/1180 (epoch 7.288) train_loss=419.61804199 time/batch=0.33s
431/1180 (epoch 7.305) train_loss=381.16369629 time/batch=0.30s
432/1180 (epoch 7.322) train_loss=330.36907959 time/batch=0.28s
433/1180 (epoch 7.339) train_loss=597.98962402 time/batch=0.41s
434/1180 (epoch 7.356) train_loss=524.63024902 time/batch=0.39s
435/1180 (epoch 7.373) train_loss=292.59326172 time/batch=0.27s
436/1180 (epoch 7.390) train_loss=176.11419678 time/batch=0.19s
437/1180 (epoch 7.407) train_loss=385.18472290 time/batch=0.27s
438/1180 (epoch 7.424) train_loss=1159.02880859 time/batch=2.65s
439/1180 (epoch 7.441) train_loss=348.58917236 time/batch=0.72s
440/1180 (epoch 7.458) train_loss=210.34649658 time/batch=0.19s
441/1180 (epoch 7.475) train_loss=340.92950439 time/batch=0.27s
442/1180 (epoch 7.492) train_loss=420.53863525 time/batch=0.33s
443/1180 (epoch 7.508) train_loss=348.31924438 time/batch=0.30s
444/1180 (epoch 7.525) train_loss=536.49255371 time/batch=0.39s
445/1180 (epoch 7.542) train_loss=228.61112976 time/batch=0.23s
446/1180 (epoch 7.559) train_loss=505.05606079 time/batch=0.44s
447/1180 (epoch 7.576) train_loss=407.83963013 time/batch=0.34s
448/1180 (epoch 7.593) train_loss=439.12670898 time/batch=0.33s
449/1180 (epoch 7.610) train_loss=435.94580078 time/batch=0.35s
450/1180 (epoch 7.627) train_loss=274.84393311 time/batch=0.30s
451/1180 (epoch 7.644) train_loss=184.94761658 time/batch=0.20s
452/1180 (epoch 7.661) train_loss=396.41131592 time/batch=0.30s
453/1180 (epoch 7.678) train_loss=159.02853394 time/batch=0.19s
454/1180 (epoch 7.695) train_loss=363.95532227 time/batch=0.28s
455/1180 (epoch 7.712) train_loss=197.21794128 time/batch=0.22s
456/1180 (epoch 7.729) train_loss=191.54669189 time/batch=0.19s
457/1180 (epoch 7.746) train_loss=371.81954956 time/batch=0.30s
458/1180 (epoch 7.763) train_loss=190.15379333 time/batch=0.22s
459/1180 (epoch 7.780) train_loss=166.35281372 time/batch=0.17s
460/1180 (epoch 7.797) train_loss=186.05470276 time/batch=0.19s
461/1180 (epoch 7.814) train_loss=198.87318420 time/batch=0.17s
462/1180 (epoch 7.831) train_loss=158.93023682 time/batch=0.19s
463/1180 (epoch 7.847) train_loss=159.10989380 time/batch=0.17s
464/1180 (epoch 7.864) train_loss=158.26219177 time/batch=0.19s
465/1180 (epoch 7.881) train_loss=144.91162109 time/batch=0.17s
466/1180 (epoch 7.898) train_loss=159.58576965 time/batch=0.19s
467/1180 (epoch 7.915) train_loss=159.08312988 time/batch=0.17s
468/1180 (epoch 7.932) train_loss=152.17134094 time/batch=0.19s
469/1180 (epoch 7.949) train_loss=144.93267822 time/batch=0.19s
470/1180 (epoch 7.966) train_loss=137.38807678 time/batch=0.17s
471/1180 (epoch 7.983) train_loss=149.88175964 time/batch=0.19s
472/1180 (epoch 8.000) train_loss=173.92955017 time/batch=0.17s
473/1180 (epoch 8.017) train_loss=173.52316284 time/batch=0.19s
474/1180 (epoch 8.034) train_loss=445.41619873 time/batch=0.30s
475/1180 (epoch 8.051) train_loss=514.79748535 time/batch=0.36s
476/1180 (epoch 8.068) train_loss=550.04077148 time/batch=0.42s
477/1180 (epoch 8.085) train_loss=430.73788452 time/batch=0.36s
478/1180 (epoch 8.102) train_loss=772.11791992 time/batch=0.58s
479/1180 (epoch 8.119) train_loss=351.30447388 time/batch=0.34s
480/1180 (epoch 8.136) train_loss=328.54583740 time/batch=1.78s
481/1180 (epoch 8.153) train_loss=242.07429504 time/batch=0.49s
482/1180 (epoch 8.169) train_loss=593.60363770 time/batch=0.46s
483/1180 (epoch 8.186) train_loss=572.66845703 time/batch=0.45s
484/1180 (epoch 8.203) train_loss=1218.96337891 time/batch=2.06s
485/1180 (epoch 8.220) train_loss=591.53381348 time/batch=0.78s
486/1180 (epoch 8.237) train_loss=723.10266113 time/batch=0.87s
487/1180 (epoch 8.254) train_loss=359.43286133 time/batch=0.39s
488/1180 (epoch 8.271) train_loss=381.91589355 time/batch=0.33s
489/1180 (epoch 8.288) train_loss=478.85998535 time/batch=0.37s
490/1180 (epoch 8.305) train_loss=462.09378052 time/batch=0.38s
491/1180 (epoch 8.322) train_loss=460.16546631 time/batch=0.39s
492/1180 (epoch 8.339) train_loss=490.56076050 time/batch=0.40s
493/1180 (epoch 8.356) train_loss=479.86569214 time/batch=0.41s
494/1180 (epoch 8.373) train_loss=156.98605347 time/batch=0.22s
495/1180 (epoch 8.390) train_loss=297.86300659 time/batch=0.23s
496/1180 (epoch 8.407) train_loss=297.79855347 time/batch=0.25s
497/1180 (epoch 8.424) train_loss=389.82089233 time/batch=0.31s
498/1180 (epoch 8.441) train_loss=296.42373657 time/batch=0.27s
499/1180 (epoch 8.458) train_loss=340.05047607 time/batch=0.28s
500/1180 (epoch 8.475) train_loss=389.03829956 time/batch=0.32s
501/1180 (epoch 8.492) train_loss=1032.30102539 time/batch=2.67s
502/1180 (epoch 8.508) train_loss=290.74090576 time/batch=0.69s
503/1180 (epoch 8.525) train_loss=193.44299316 time/batch=0.20s
504/1180 (epoch 8.542) train_loss=333.80743408 time/batch=1.73s
505/1180 (epoch 8.559) train_loss=395.59033203 time/batch=0.57s
506/1180 (epoch 8.576) train_loss=180.94146729 time/batch=0.22s
507/1180 (epoch 8.593) train_loss=248.16271973 time/batch=0.25s
508/1180 (epoch 8.610) train_loss=419.82821655 time/batch=0.34s
509/1180 (epoch 8.627) train_loss=314.84796143 time/batch=0.28s
510/1180 (epoch 8.644) train_loss=338.26971436 time/batch=0.30s
511/1180 (epoch 8.661) train_loss=377.58074951 time/batch=0.34s
512/1180 (epoch 8.678) train_loss=303.72668457 time/batch=0.27s
513/1180 (epoch 8.695) train_loss=353.09057617 time/batch=0.30s
514/1180 (epoch 8.712) train_loss=273.46780396 time/batch=0.28s
515/1180 (epoch 8.729) train_loss=169.31031799 time/batch=0.20s
516/1180 (epoch 8.746) train_loss=183.56713867 time/batch=0.19s
517/1180 (epoch 8.763) train_loss=185.15907288 time/batch=0.25s
518/1180 (epoch 8.780) train_loss=172.62123108 time/batch=0.20s
519/1180 (epoch 8.797) train_loss=134.64855957 time/batch=0.17s
520/1180 (epoch 8.814) train_loss=135.96897888 time/batch=0.19s
521/1180 (epoch 8.831) train_loss=132.26049805 time/batch=0.17s
522/1180 (epoch 8.847) train_loss=153.02880859 time/batch=0.19s
523/1180 (epoch 8.864) train_loss=127.82032776 time/batch=0.17s
524/1180 (epoch 8.881) train_loss=136.77011108 time/batch=0.19s
525/1180 (epoch 8.898) train_loss=138.70948792 time/batch=0.17s
526/1180 (epoch 8.915) train_loss=141.35209656 time/batch=0.19s
527/1180 (epoch 8.932) train_loss=123.49394989 time/batch=0.19s
528/1180 (epoch 8.949) train_loss=126.72380829 time/batch=0.17s
529/1180 (epoch 8.966) train_loss=120.41702271 time/batch=0.17s
530/1180 (epoch 8.983) train_loss=120.28277588 time/batch=0.19s
531/1180 (epoch 9.000) train_loss=157.81481934 time/batch=0.19s
532/1180 (epoch 9.017) train_loss=595.91540527 time/batch=0.39s
533/1180 (epoch 9.034) train_loss=303.23284912 time/batch=0.28s
534/1180 (epoch 9.051) train_loss=1720.44042969 time/batch=2.66s
535/1180 (epoch 9.068) train_loss=196.67770386 time/batch=0.64s
536/1180 (epoch 9.085) train_loss=689.33557129 time/batch=0.46s
537/1180 (epoch 9.102) train_loss=617.65124512 time/batch=0.55s
538/1180 (epoch 9.119) train_loss=414.84436035 time/batch=0.39s
539/1180 (epoch 9.136) train_loss=304.10675049 time/batch=1.78s
540/1180 (epoch 9.153) train_loss=408.36608887 time/batch=0.61s
541/1180 (epoch 9.169) train_loss=325.37283325 time/batch=0.30s
542/1180 (epoch 9.186) train_loss=495.21356201 time/batch=0.39s
543/1180 (epoch 9.203) train_loss=359.29028320 time/batch=0.33s
544/1180 (epoch 9.220) train_loss=169.07907104 time/batch=0.20s
545/1180 (epoch 9.237) train_loss=381.53985596 time/batch=0.30s
546/1180 (epoch 9.254) train_loss=374.89682007 time/batch=0.33s
547/1180 (epoch 9.271) train_loss=827.20141602 time/batch=0.64s
548/1180 (epoch 9.288) train_loss=280.69641113 time/batch=0.33s
549/1180 (epoch 9.305) train_loss=296.06018066 time/batch=0.28s
550/1180 (epoch 9.322) train_loss=256.60797119 time/batch=0.25s
551/1180 (epoch 9.339) train_loss=200.18655396 time/batch=0.22s
552/1180 (epoch 9.356) train_loss=156.20266724 time/batch=0.19s
553/1180 (epoch 9.373) train_loss=331.77474976 time/batch=0.28s
554/1180 (epoch 9.390) train_loss=575.93011475 time/batch=0.52s
555/1180 (epoch 9.407) train_loss=453.38061523 time/batch=0.41s
556/1180 (epoch 9.424) train_loss=209.33331299 time/batch=0.23s
557/1180 (epoch 9.441) train_loss=477.79046631 time/batch=0.38s
558/1180 (epoch 9.458) train_loss=376.08404541 time/batch=0.34s
559/1180 (epoch 9.475) train_loss=273.80218506 time/batch=0.28s
560/1180 (epoch 9.492) train_loss=535.34881592 time/batch=0.41s
561/1180 (epoch 9.508) train_loss=224.07205200 time/batch=0.27s
562/1180 (epoch 9.525) train_loss=442.57672119 time/batch=0.35s
563/1180 (epoch 9.542) train_loss=417.04840088 time/batch=0.39s
564/1180 (epoch 9.559) train_loss=289.54217529 time/batch=0.31s
565/1180 (epoch 9.576) train_loss=410.56906128 time/batch=0.35s
566/1180 (epoch 9.593) train_loss=304.86352539 time/batch=0.31s
567/1180 (epoch 9.610) train_loss=383.86508179 time/batch=0.33s
568/1180 (epoch 9.627) train_loss=336.08227539 time/batch=0.33s
569/1180 (epoch 9.644) train_loss=296.53820801 time/batch=0.30s
570/1180 (epoch 9.661) train_loss=276.45266724 time/batch=1.73s
571/1180 (epoch 9.678) train_loss=410.47433472 time/batch=0.67s
572/1180 (epoch 9.695) train_loss=120.12655640 time/batch=0.22s
573/1180 (epoch 9.712) train_loss=113.58883667 time/batch=0.19s
574/1180 (epoch 9.729) train_loss=114.68824768 time/batch=0.17s
575/1180 (epoch 9.746) train_loss=309.21636963 time/batch=0.28s
576/1180 (epoch 9.763) train_loss=200.66941833 time/batch=0.33s
577/1180 (epoch 9.780) train_loss=115.31563568 time/batch=0.20s
578/1180 (epoch 9.797) train_loss=131.16415405 time/batch=0.19s
579/1180 (epoch 9.814) train_loss=119.61437988 time/batch=0.19s
580/1180 (epoch 9.831) train_loss=137.94044495 time/batch=0.19s
581/1180 (epoch 9.847) train_loss=154.11373901 time/batch=0.17s
582/1180 (epoch 9.864) train_loss=140.74649048 time/batch=0.19s
583/1180 (epoch 9.881) train_loss=117.71386719 time/batch=0.19s
584/1180 (epoch 9.898) train_loss=112.33067322 time/batch=0.17s
585/1180 (epoch 9.915) train_loss=107.95162964 time/batch=0.19s
586/1180 (epoch 9.932) train_loss=111.03924561 time/batch=0.17s
587/1180 (epoch 9.949) train_loss=107.17810059 time/batch=0.19s
588/1180 (epoch 9.966) train_loss=113.65936279 time/batch=0.17s
589/1180 (epoch 9.983) train_loss=111.61679840 time/batch=0.19s
590/1180 (epoch 10.000) train_loss=109.65444946 time/batch=0.19s
  saved to metadata/config5--20190119-182125.pkl
591/1180 (epoch 10.017) train_loss=397.71612549 time/batch=8.29s
592/1180 (epoch 10.034) train_loss=1682.10791016 time/batch=2.91s
593/1180 (epoch 10.051) train_loss=532.91430664 time/batch=0.84s
594/1180 (epoch 10.068) train_loss=321.46832275 time/batch=0.31s
595/1180 (epoch 10.085) train_loss=184.95248413 time/batch=0.23s
596/1180 (epoch 10.102) train_loss=243.27702332 time/batch=0.25s
597/1180 (epoch 10.119) train_loss=442.00982666 time/batch=0.38s
598/1180 (epoch 10.136) train_loss=293.43298340 time/batch=0.31s
599/1180 (epoch 10.153) train_loss=559.16192627 time/batch=0.47s
600/1180 (epoch 10.169) train_loss=502.11038208 time/batch=0.44s
601/1180 (epoch 10.186) train_loss=225.28750610 time/batch=0.28s
602/1180 (epoch 10.203) train_loss=625.94604492 time/batch=0.54s
603/1180 (epoch 10.220) train_loss=748.60095215 time/batch=0.67s
604/1180 (epoch 10.237) train_loss=385.06457520 time/batch=0.41s
605/1180 (epoch 10.254) train_loss=347.26574707 time/batch=0.34s
606/1180 (epoch 10.271) train_loss=408.15136719 time/batch=0.37s
607/1180 (epoch 10.288) train_loss=115.75979614 time/batch=0.20s
608/1180 (epoch 10.305) train_loss=107.32243347 time/batch=0.17s
609/1180 (epoch 10.322) train_loss=247.99275208 time/batch=0.25s
610/1180 (epoch 10.339) train_loss=213.65402222 time/batch=0.23s
611/1180 (epoch 10.356) train_loss=357.31546021 time/batch=0.33s
612/1180 (epoch 10.373) train_loss=385.72839355 time/batch=0.36s
613/1180 (epoch 10.390) train_loss=469.66204834 time/batch=0.44s
614/1180 (epoch 10.407) train_loss=427.57418823 time/batch=0.44s
615/1180 (epoch 10.424) train_loss=184.82781982 time/batch=0.30s
616/1180 (epoch 10.441) train_loss=258.60418701 time/batch=0.27s
617/1180 (epoch 10.458) train_loss=272.68569946 time/batch=0.28s
618/1180 (epoch 10.475) train_loss=322.29730225 time/batch=0.31s
619/1180 (epoch 10.492) train_loss=111.76374817 time/batch=0.20s
620/1180 (epoch 10.508) train_loss=106.18322754 time/batch=0.17s
621/1180 (epoch 10.525) train_loss=470.77282715 time/batch=0.45s
622/1180 (epoch 10.542) train_loss=269.37411499 time/batch=0.33s
623/1180 (epoch 10.559) train_loss=356.15380859 time/batch=0.34s
624/1180 (epoch 10.576) train_loss=348.98199463 time/batch=0.31s
625/1180 (epoch 10.593) train_loss=401.25463867 time/batch=0.36s
626/1180 (epoch 10.610) train_loss=327.66201782 time/batch=0.31s
627/1180 (epoch 10.627) train_loss=307.79025269 time/batch=0.30s
628/1180 (epoch 10.644) train_loss=129.86386108 time/batch=0.20s
629/1180 (epoch 10.661) train_loss=380.26306152 time/batch=0.34s
630/1180 (epoch 10.678) train_loss=289.61364746 time/batch=0.31s
631/1180 (epoch 10.695) train_loss=126.48127747 time/batch=0.20s
632/1180 (epoch 10.712) train_loss=323.81954956 time/batch=0.30s
633/1180 (epoch 10.729) train_loss=126.14781952 time/batch=0.20s
634/1180 (epoch 10.746) train_loss=121.68460083 time/batch=0.17s
635/1180 (epoch 10.763) train_loss=166.57000732 time/batch=0.25s
636/1180 (epoch 10.780) train_loss=124.62340546 time/batch=0.20s
637/1180 (epoch 10.797) train_loss=108.30837250 time/batch=0.17s
638/1180 (epoch 10.814) train_loss=120.02907562 time/batch=0.19s
639/1180 (epoch 10.831) train_loss=297.62768555 time/batch=0.30s
640/1180 (epoch 10.847) train_loss=108.20825195 time/batch=0.20s
641/1180 (epoch 10.864) train_loss=143.61520386 time/batch=0.19s
642/1180 (epoch 10.881) train_loss=107.78294373 time/batch=0.19s
643/1180 (epoch 10.898) train_loss=113.71067810 time/batch=0.19s
644/1180 (epoch 10.915) train_loss=109.99287415 time/batch=0.17s
645/1180 (epoch 10.932) train_loss=107.33009338 time/batch=0.19s
646/1180 (epoch 10.949) train_loss=103.99987030 time/batch=0.19s
647/1180 (epoch 10.966) train_loss=104.16970825 time/batch=0.17s
648/1180 (epoch 10.983) train_loss=104.45285797 time/batch=0.19s
649/1180 (epoch 11.000) train_loss=104.30773926 time/batch=0.17s
650/1180 (epoch 11.017) train_loss=1572.47033691 time/batch=2.64s
651/1180 (epoch 11.034) train_loss=429.49224854 time/batch=0.78s
652/1180 (epoch 11.051) train_loss=677.42260742 time/batch=0.56s
653/1180 (epoch 11.068) train_loss=326.60632324 time/batch=0.36s
654/1180 (epoch 11.085) train_loss=468.77862549 time/batch=0.44s
655/1180 (epoch 11.102) train_loss=295.41336060 time/batch=0.33s
656/1180 (epoch 11.119) train_loss=492.67590332 time/batch=0.47s
657/1180 (epoch 11.136) train_loss=235.08935547 time/batch=0.28s
658/1180 (epoch 11.153) train_loss=156.14086914 time/batch=0.22s
659/1180 (epoch 11.169) train_loss=455.90527344 time/batch=0.39s
660/1180 (epoch 11.186) train_loss=404.87701416 time/batch=0.41s
661/1180 (epoch 11.203) train_loss=435.59069824 time/batch=0.42s
662/1180 (epoch 11.220) train_loss=219.57000732 time/batch=0.26s
663/1180 (epoch 11.237) train_loss=111.65159607 time/batch=0.17s
664/1180 (epoch 11.254) train_loss=679.65802002 time/batch=0.62s
665/1180 (epoch 11.271) train_loss=228.54364014 time/batch=1.83s
666/1180 (epoch 11.288) train_loss=349.68551636 time/batch=0.60s
667/1180 (epoch 11.305) train_loss=528.75494385 time/batch=0.48s
668/1180 (epoch 11.322) train_loss=240.93344116 time/batch=1.77s
669/1180 (epoch 11.339) train_loss=121.82843018 time/batch=0.46s
670/1180 (epoch 11.356) train_loss=373.30020142 time/batch=0.33s
671/1180 (epoch 11.373) train_loss=295.63830566 time/batch=0.31s
672/1180 (epoch 11.390) train_loss=330.37506104 time/batch=0.31s
673/1180 (epoch 11.407) train_loss=206.11489868 time/batch=0.23s
674/1180 (epoch 11.424) train_loss=460.82427979 time/batch=0.38s
675/1180 (epoch 11.441) train_loss=325.21960449 time/batch=0.33s
676/1180 (epoch 11.458) train_loss=278.69970703 time/batch=0.28s
677/1180 (epoch 11.475) train_loss=224.31018066 time/batch=0.25s
678/1180 (epoch 11.492) train_loss=112.20124054 time/batch=0.19s
679/1180 (epoch 11.508) train_loss=340.59527588 time/batch=0.31s
680/1180 (epoch 11.525) train_loss=273.98989868 time/batch=0.31s
681/1180 (epoch 11.542) train_loss=389.03067017 time/batch=0.37s
682/1180 (epoch 11.559) train_loss=114.97893524 time/batch=0.20s
683/1180 (epoch 11.576) train_loss=103.96712494 time/batch=0.17s
684/1180 (epoch 11.593) train_loss=102.72719574 time/batch=0.19s
685/1180 (epoch 11.610) train_loss=327.08801270 time/batch=0.30s
686/1180 (epoch 11.627) train_loss=216.95407104 time/batch=0.27s
687/1180 (epoch 11.644) train_loss=371.25906372 time/batch=0.35s
688/1180 (epoch 11.661) train_loss=269.79144287 time/batch=0.30s
689/1180 (epoch 11.678) train_loss=240.99856567 time/batch=0.28s
690/1180 (epoch 11.695) train_loss=254.62474060 time/batch=0.28s
691/1180 (epoch 11.712) train_loss=138.34872437 time/batch=0.20s
692/1180 (epoch 11.729) train_loss=243.43559265 time/batch=0.28s
693/1180 (epoch 11.746) train_loss=106.69078827 time/batch=0.19s
694/1180 (epoch 11.763) train_loss=108.23960876 time/batch=0.19s
695/1180 (epoch 11.780) train_loss=119.84490967 time/batch=0.19s
696/1180 (epoch 11.797) train_loss=339.75985718 time/batch=0.34s
697/1180 (epoch 11.814) train_loss=106.34847260 time/batch=0.21s
698/1180 (epoch 11.831) train_loss=129.82986450 time/batch=0.20s
699/1180 (epoch 11.847) train_loss=108.21220398 time/batch=0.17s
700/1180 (epoch 11.864) train_loss=342.41864014 time/batch=0.34s
701/1180 (epoch 11.881) train_loss=220.36380005 time/batch=0.38s
702/1180 (epoch 11.898) train_loss=119.75226593 time/batch=0.22s
703/1180 (epoch 11.915) train_loss=115.51358032 time/batch=0.19s
704/1180 (epoch 11.932) train_loss=110.69860840 time/batch=0.19s
705/1180 (epoch 11.949) train_loss=98.86787415 time/batch=0.17s
706/1180 (epoch 11.966) train_loss=106.10040283 time/batch=0.19s
707/1180 (epoch 11.983) train_loss=106.77620697 time/batch=0.17s
708/1180 (epoch 12.000) train_loss=106.18406677 time/batch=0.19s
709/1180 (epoch 12.017) train_loss=1153.91674805 time/batch=2.03s
710/1180 (epoch 12.034) train_loss=217.65365601 time/batch=0.56s
711/1180 (epoch 12.051) train_loss=582.27392578 time/batch=0.50s
712/1180 (epoch 12.068) train_loss=399.65225220 time/batch=0.38s
713/1180 (epoch 12.085) train_loss=429.75500488 time/batch=0.39s
714/1180 (epoch 12.102) train_loss=357.87860107 time/batch=0.36s
715/1180 (epoch 12.119) train_loss=903.72961426 time/batch=2.67s
716/1180 (epoch 12.136) train_loss=484.93267822 time/batch=0.84s
717/1180 (epoch 12.153) train_loss=370.38421631 time/batch=0.37s
718/1180 (epoch 12.169) train_loss=192.83210754 time/batch=0.24s
719/1180 (epoch 12.186) train_loss=731.24822998 time/batch=1.38s
720/1180 (epoch 12.203) train_loss=228.16874695 time/batch=0.45s
721/1180 (epoch 12.220) train_loss=457.50308228 time/batch=0.42s
722/1180 (epoch 12.237) train_loss=197.42208862 time/batch=0.27s
723/1180 (epoch 12.254) train_loss=430.70849609 time/batch=0.40s
724/1180 (epoch 12.271) train_loss=356.44754028 time/batch=0.36s
725/1180 (epoch 12.288) train_loss=304.01782227 time/batch=0.33s
726/1180 (epoch 12.305) train_loss=389.77056885 time/batch=0.39s
727/1180 (epoch 12.322) train_loss=312.60781860 time/batch=0.34s
728/1180 (epoch 12.339) train_loss=321.35717773 time/batch=0.33s
729/1180 (epoch 12.356) train_loss=152.80148315 time/batch=0.22s
730/1180 (epoch 12.373) train_loss=106.33133698 time/batch=0.17s
731/1180 (epoch 12.390) train_loss=282.64373779 time/batch=0.28s
732/1180 (epoch 12.407) train_loss=100.75462341 time/batch=0.19s
733/1180 (epoch 12.424) train_loss=367.44000244 time/batch=1.77s
734/1180 (epoch 12.441) train_loss=297.35144043 time/batch=0.62s
735/1180 (epoch 12.458) train_loss=237.52508545 time/batch=0.29s
736/1180 (epoch 12.475) train_loss=253.71026611 time/batch=0.28s
737/1180 (epoch 12.492) train_loss=128.48117065 time/batch=0.20s
738/1180 (epoch 12.508) train_loss=136.56225586 time/batch=0.20s
739/1180 (epoch 12.525) train_loss=346.07006836 time/batch=0.35s
740/1180 (epoch 12.542) train_loss=115.40365601 time/batch=0.22s
741/1180 (epoch 12.559) train_loss=481.73742676 time/batch=0.43s
742/1180 (epoch 12.576) train_loss=307.58898926 time/batch=0.35s
743/1180 (epoch 12.593) train_loss=256.60888672 time/batch=0.28s
744/1180 (epoch 12.610) train_loss=131.78048706 time/batch=0.21s
745/1180 (epoch 12.627) train_loss=274.76885986 time/batch=0.29s
746/1180 (epoch 12.644) train_loss=400.80609131 time/batch=0.42s
747/1180 (epoch 12.661) train_loss=110.24690247 time/batch=0.21s
748/1180 (epoch 12.678) train_loss=356.96575928 time/batch=0.34s
749/1180 (epoch 12.695) train_loss=241.67788696 time/batch=0.30s
750/1180 (epoch 12.712) train_loss=261.10632324 time/batch=0.29s
751/1180 (epoch 12.729) train_loss=238.32675171 time/batch=0.29s
752/1180 (epoch 12.746) train_loss=112.54428101 time/batch=0.20s
753/1180 (epoch 12.763) train_loss=104.43748474 time/batch=0.19s
754/1180 (epoch 12.780) train_loss=300.84182739 time/batch=0.31s
755/1180 (epoch 12.797) train_loss=167.52709961 time/batch=0.31s
756/1180 (epoch 12.814) train_loss=113.07965851 time/batch=0.21s
757/1180 (epoch 12.831) train_loss=117.92620087 time/batch=0.19s
758/1180 (epoch 12.847) train_loss=107.51260376 time/batch=0.18s
759/1180 (epoch 12.864) train_loss=106.83841705 time/batch=0.18s
760/1180 (epoch 12.881) train_loss=99.90161133 time/batch=0.18s
761/1180 (epoch 12.898) train_loss=103.87910461 time/batch=0.18s
762/1180 (epoch 12.915) train_loss=103.44316101 time/batch=0.19s
763/1180 (epoch 12.932) train_loss=103.34262085 time/batch=0.18s
764/1180 (epoch 12.949) train_loss=102.72259521 time/batch=0.18s
765/1180 (epoch 12.966) train_loss=97.79317474 time/batch=0.17s
766/1180 (epoch 12.983) train_loss=100.49234772 time/batch=0.20s
767/1180 (epoch 13.000) train_loss=105.99043274 time/batch=0.18s
768/1180 (epoch 13.017) train_loss=134.05624390 time/batch=0.20s
769/1180 (epoch 13.034) train_loss=567.22277832 time/batch=0.48s
770/1180 (epoch 13.051) train_loss=369.27777100 time/batch=1.83s
771/1180 (epoch 13.068) train_loss=1564.20886230 time/batch=2.96s
772/1180 (epoch 13.085) train_loss=453.78848267 time/batch=0.80s
773/1180 (epoch 13.102) train_loss=444.80334473 time/batch=0.42s
774/1180 (epoch 13.119) train_loss=640.51953125 time/batch=0.60s
775/1180 (epoch 13.136) train_loss=307.17901611 time/batch=0.37s
776/1180 (epoch 13.153) train_loss=443.70574951 time/batch=0.42s
777/1180 (epoch 13.169) train_loss=355.64831543 time/batch=0.36s
778/1180 (epoch 13.186) train_loss=221.80606079 time/batch=0.28s
779/1180 (epoch 13.203) train_loss=263.09396362 time/batch=0.30s
780/1180 (epoch 13.220) train_loss=260.24899292 time/batch=0.28s
781/1180 (epoch 13.237) train_loss=222.31018066 time/batch=0.27s
782/1180 (epoch 13.254) train_loss=390.48034668 time/batch=0.37s
783/1180 (epoch 13.271) train_loss=541.22351074 time/batch=0.61s
784/1180 (epoch 13.288) train_loss=118.18209839 time/batch=0.25s
785/1180 (epoch 13.305) train_loss=186.45483398 time/batch=0.21s
