vocabulary size: 13035
<type 'int'>
<type 'numpy.float64'>
n tunes: 999
n train tunes: 951
n validation tunes: 48
389/1180 (epoch 6.593) train_loss=240.88232422 time/batch=0.27s
390/1180 (epoch 6.610) train_loss=171.48640442 time/batch=0.20s
391/1180 (epoch 6.627) train_loss=452.76153564 time/batch=0.36s
392/1180 (epoch 6.644) train_loss=435.19274902 time/batch=0.35s
393/1180 (epoch 6.661) train_loss=447.30773926 time/batch=0.36s
394/1180 (epoch 6.678) train_loss=551.86425781 time/batch=0.39s
395/1180 (epoch 6.695) train_loss=332.48370361 time/batch=0.30s
396/1180 (epoch 6.712) train_loss=511.20898438 time/batch=0.62s
397/1180 (epoch 6.729) train_loss=178.59375000 time/batch=0.25s
398/1180 (epoch 6.746) train_loss=396.34887695 time/batch=0.28s
399/1180 (epoch 6.763) train_loss=250.70576477 time/batch=0.30s
400/1180 (epoch 6.780) train_loss=181.23022461 time/batch=0.20s
401/1180 (epoch 6.797) train_loss=174.87649536 time/batch=0.17s
402/1180 (epoch 6.814) train_loss=161.43550110 time/batch=0.19s
403/1180 (epoch 6.831) train_loss=190.21786499 time/batch=0.18s
404/1180 (epoch 6.847) train_loss=167.64501953 time/batch=0.17s
405/1180 (epoch 6.864) train_loss=159.86901855 time/batch=0.19s
406/1180 (epoch 6.881) train_loss=220.03901672 time/batch=0.28s
407/1180 (epoch 6.898) train_loss=147.45370483 time/batch=0.20s
408/1180 (epoch 6.915) train_loss=151.14852905 time/batch=0.17s
409/1180 (epoch 6.932) train_loss=181.52093506 time/batch=0.19s
410/1180 (epoch 6.949) train_loss=178.98269653 time/batch=0.19s
411/1180 (epoch 6.966) train_loss=157.53952026 time/batch=0.19s
412/1180 (epoch 6.983) train_loss=149.45274353 time/batch=0.17s
413/1180 (epoch 7.000) train_loss=151.58541870 time/batch=0.19s
414/1180 (epoch 7.017) train_loss=387.94046021 time/batch=0.29s
415/1180 (epoch 7.034) train_loss=272.63647461 time/batch=0.24s
416/1180 (epoch 7.051) train_loss=442.43914795 time/batch=0.33s
417/1180 (epoch 7.068) train_loss=557.49951172 time/batch=0.39s
418/1180 (epoch 7.085) train_loss=510.69613647 time/batch=0.38s
419/1180 (epoch 7.102) train_loss=1253.34350586 time/batch=2.06s
420/1180 (epoch 7.119) train_loss=471.76281738 time/batch=2.09s
421/1180 (epoch 7.136) train_loss=506.17938232 time/batch=0.63s
422/1180 (epoch 7.153) train_loss=715.90869141 time/batch=0.56s
423/1180 (epoch 7.169) train_loss=837.22338867 time/batch=0.89s
424/1180 (epoch 7.186) train_loss=339.46014404 time/batch=0.38s
425/1180 (epoch 7.203) train_loss=449.59661865 time/batch=0.34s
426/1180 (epoch 7.220) train_loss=574.43859863 time/batch=0.44s
427/1180 (epoch 7.237) train_loss=383.69793701 time/batch=0.31s
428/1180 (epoch 7.254) train_loss=310.27966309 time/batch=0.24s
429/1180 (epoch 7.271) train_loss=560.49859619 time/batch=0.39s
430/1180 (epoch 7.288) train_loss=416.69183350 time/batch=0.34s
431/1180 (epoch 7.305) train_loss=375.73645020 time/batch=0.30s
432/1180 (epoch 7.322) train_loss=319.34176636 time/batch=0.27s
433/1180 (epoch 7.339) train_loss=596.23834229 time/batch=0.42s
434/1180 (epoch 7.356) train_loss=514.20788574 time/batch=0.39s
435/1180 (epoch 7.373) train_loss=284.74841309 time/batch=0.27s
436/1180 (epoch 7.390) train_loss=174.85946655 time/batch=0.19s
437/1180 (epoch 7.407) train_loss=379.94732666 time/batch=0.28s
438/1180 (epoch 7.424) train_loss=1137.48632812 time/batch=2.64s
439/1180 (epoch 7.441) train_loss=342.01654053 time/batch=0.72s
440/1180 (epoch 7.458) train_loss=212.60989380 time/batch=0.19s
441/1180 (epoch 7.475) train_loss=325.85375977 time/batch=0.27s
442/1180 (epoch 7.492) train_loss=407.53366089 time/batch=0.33s
443/1180 (epoch 7.508) train_loss=344.64282227 time/batch=0.30s
444/1180 (epoch 7.525) train_loss=534.23461914 time/batch=0.41s
445/1180 (epoch 7.542) train_loss=216.55093384 time/batch=0.22s
446/1180 (epoch 7.559) train_loss=487.23400879 time/batch=0.44s
447/1180 (epoch 7.576) train_loss=402.04580688 time/batch=0.34s
448/1180 (epoch 7.593) train_loss=430.98583984 time/batch=0.33s
449/1180 (epoch 7.610) train_loss=422.62683105 time/batch=0.36s
450/1180 (epoch 7.627) train_loss=268.70141602 time/batch=0.29s
451/1180 (epoch 7.644) train_loss=177.49678040 time/batch=0.19s
452/1180 (epoch 7.661) train_loss=385.62500000 time/batch=0.31s
453/1180 (epoch 7.678) train_loss=150.85008240 time/batch=0.20s
454/1180 (epoch 7.695) train_loss=349.69274902 time/batch=0.28s
455/1180 (epoch 7.712) train_loss=177.03561401 time/batch=0.20s
456/1180 (epoch 7.729) train_loss=167.42382812 time/batch=0.19s
457/1180 (epoch 7.746) train_loss=362.51483154 time/batch=0.31s
458/1180 (epoch 7.763) train_loss=178.54690552 time/batch=0.21s
459/1180 (epoch 7.780) train_loss=161.21400452 time/batch=0.19s
460/1180 (epoch 7.797) train_loss=189.96908569 time/batch=0.19s
461/1180 (epoch 7.814) train_loss=226.33468628 time/batch=0.18s
462/1180 (epoch 7.831) train_loss=149.07803345 time/batch=0.19s
463/1180 (epoch 7.847) train_loss=145.99346924 time/batch=0.18s
464/1180 (epoch 7.864) train_loss=145.32809448 time/batch=0.19s
465/1180 (epoch 7.881) train_loss=132.05307007 time/batch=0.17s
466/1180 (epoch 7.898) train_loss=146.12948608 time/batch=0.17s
467/1180 (epoch 7.915) train_loss=141.94606018 time/batch=0.19s
468/1180 (epoch 7.932) train_loss=138.58943176 time/batch=0.19s
469/1180 (epoch 7.949) train_loss=133.11807251 time/batch=0.19s
470/1180 (epoch 7.966) train_loss=127.20964813 time/batch=0.17s
471/1180 (epoch 7.983) train_loss=142.61663818 time/batch=0.19s
472/1180 (epoch 8.000) train_loss=161.75198364 time/batch=0.19s
473/1180 (epoch 8.017) train_loss=142.40499878 time/batch=0.17s
474/1180 (epoch 8.034) train_loss=436.91043091 time/batch=0.31s
475/1180 (epoch 8.051) train_loss=505.71972656 time/batch=0.36s
476/1180 (epoch 8.068) train_loss=535.30004883 time/batch=0.42s
477/1180 (epoch 8.085) train_loss=415.99682617 time/batch=0.36s
478/1180 (epoch 8.102) train_loss=759.21539307 time/batch=0.59s
479/1180 (epoch 8.119) train_loss=341.76129150 time/batch=0.34s
480/1180 (epoch 8.136) train_loss=321.76864624 time/batch=1.77s
481/1180 (epoch 8.153) train_loss=232.21917725 time/batch=0.48s
482/1180 (epoch 8.169) train_loss=575.69067383 time/batch=0.45s
483/1180 (epoch 8.186) train_loss=569.14929199 time/batch=0.45s
484/1180 (epoch 8.203) train_loss=1223.07312012 time/batch=2.06s
485/1180 (epoch 8.220) train_loss=579.16845703 time/batch=0.78s
486/1180 (epoch 8.237) train_loss=717.23443604 time/batch=0.87s
487/1180 (epoch 8.254) train_loss=357.44692993 time/batch=0.39s
488/1180 (epoch 8.271) train_loss=373.72869873 time/batch=0.31s
489/1180 (epoch 8.288) train_loss=467.98132324 time/batch=0.36s
490/1180 (epoch 8.305) train_loss=449.39804077 time/batch=0.39s
491/1180 (epoch 8.322) train_loss=447.56658936 time/batch=0.39s
492/1180 (epoch 8.339) train_loss=480.71875000 time/batch=0.40s
493/1180 (epoch 8.356) train_loss=474.45291138 time/batch=0.42s
494/1180 (epoch 8.373) train_loss=155.02253723 time/batch=0.20s
495/1180 (epoch 8.390) train_loss=292.79977417 time/batch=0.24s
496/1180 (epoch 8.407) train_loss=291.48962402 time/batch=0.25s
497/1180 (epoch 8.424) train_loss=384.47161865 time/batch=0.31s
498/1180 (epoch 8.441) train_loss=291.34765625 time/batch=0.27s
499/1180 (epoch 8.458) train_loss=332.79095459 time/batch=0.28s
500/1180 (epoch 8.475) train_loss=378.91104126 time/batch=0.33s
501/1180 (epoch 8.492) train_loss=1014.23547363 time/batch=2.64s
502/1180 (epoch 8.508) train_loss=280.03991699 time/batch=0.70s
503/1180 (epoch 8.525) train_loss=187.88035583 time/batch=0.20s
504/1180 (epoch 8.542) train_loss=330.89889526 time/batch=1.72s
505/1180 (epoch 8.559) train_loss=408.95281982 time/batch=0.56s
506/1180 (epoch 8.576) train_loss=178.82559204 time/batch=0.22s
507/1180 (epoch 8.593) train_loss=244.57852173 time/batch=0.25s
508/1180 (epoch 8.610) train_loss=419.99621582 time/batch=0.33s
509/1180 (epoch 8.627) train_loss=310.57159424 time/batch=0.28s
510/1180 (epoch 8.644) train_loss=332.46569824 time/batch=0.30s
511/1180 (epoch 8.661) train_loss=374.24340820 time/batch=0.34s
512/1180 (epoch 8.678) train_loss=296.94204712 time/batch=0.28s
513/1180 (epoch 8.695) train_loss=345.41430664 time/batch=0.30s
514/1180 (epoch 8.712) train_loss=265.69180298 time/batch=0.28s
515/1180 (epoch 8.729) train_loss=169.47830200 time/batch=0.20s
516/1180 (epoch 8.746) train_loss=184.72944641 time/batch=0.19s
517/1180 (epoch 8.763) train_loss=175.66552734 time/batch=0.25s
518/1180 (epoch 8.780) train_loss=170.57963562 time/batch=0.19s
519/1180 (epoch 8.797) train_loss=129.06936646 time/batch=0.19s
520/1180 (epoch 8.814) train_loss=131.46426392 time/batch=0.17s
521/1180 (epoch 8.831) train_loss=127.24938965 time/batch=0.19s
522/1180 (epoch 8.847) train_loss=157.12049866 time/batch=0.17s
523/1180 (epoch 8.864) train_loss=120.54601288 time/batch=0.18s
524/1180 (epoch 8.881) train_loss=130.31584167 time/batch=0.19s
525/1180 (epoch 8.898) train_loss=128.52635193 time/batch=0.17s
526/1180 (epoch 8.915) train_loss=144.65124512 time/batch=0.19s
527/1180 (epoch 8.932) train_loss=130.70396423 time/batch=0.19s
528/1180 (epoch 8.949) train_loss=126.10643005 time/batch=0.17s
529/1180 (epoch 8.966) train_loss=111.51237488 time/batch=0.19s
530/1180 (epoch 8.983) train_loss=113.01422882 time/batch=0.17s
531/1180 (epoch 9.000) train_loss=140.29100037 time/batch=0.19s
532/1180 (epoch 9.017) train_loss=580.23071289 time/batch=0.39s
533/1180 (epoch 9.034) train_loss=303.70825195 time/batch=0.28s
534/1180 (epoch 9.051) train_loss=1783.98559570 time/batch=2.64s
535/1180 (epoch 9.068) train_loss=189.35972595 time/batch=0.65s
536/1180 (epoch 9.085) train_loss=680.63000488 time/batch=0.46s
537/1180 (epoch 9.102) train_loss=613.61499023 time/batch=0.54s
538/1180 (epoch 9.119) train_loss=399.60174561 time/batch=0.38s
539/1180 (epoch 9.136) train_loss=304.03186035 time/batch=1.78s
540/1180 (epoch 9.153) train_loss=400.90216064 time/batch=0.62s
541/1180 (epoch 9.169) train_loss=321.03350830 time/batch=0.30s
542/1180 (epoch 9.186) train_loss=493.77941895 time/batch=0.39s
543/1180 (epoch 9.203) train_loss=353.01647949 time/batch=0.33s
544/1180 (epoch 9.220) train_loss=164.62179565 time/batch=0.20s
545/1180 (epoch 9.237) train_loss=378.76156616 time/batch=0.29s
546/1180 (epoch 9.254) train_loss=376.12545776 time/batch=0.33s
547/1180 (epoch 9.271) train_loss=824.95019531 time/batch=0.64s
548/1180 (epoch 9.288) train_loss=275.76849365 time/batch=0.33s
549/1180 (epoch 9.305) train_loss=295.57513428 time/batch=0.27s
550/1180 (epoch 9.322) train_loss=260.26153564 time/batch=0.25s
551/1180 (epoch 9.339) train_loss=215.15643311 time/batch=0.22s
552/1180 (epoch 9.356) train_loss=167.55014038 time/batch=0.19s
553/1180 (epoch 9.373) train_loss=334.50421143 time/batch=0.28s
554/1180 (epoch 9.390) train_loss=561.17333984 time/batch=0.52s
555/1180 (epoch 9.407) train_loss=446.84222412 time/batch=0.41s
556/1180 (epoch 9.424) train_loss=198.82424927 time/batch=0.24s
557/1180 (epoch 9.441) train_loss=466.05807495 time/batch=0.38s
558/1180 (epoch 9.458) train_loss=365.10552979 time/batch=0.34s
559/1180 (epoch 9.475) train_loss=273.64883423 time/batch=0.27s
560/1180 (epoch 9.492) train_loss=525.91186523 time/batch=0.42s
561/1180 (epoch 9.508) train_loss=216.52355957 time/batch=0.25s
562/1180 (epoch 9.525) train_loss=440.53784180 time/batch=0.36s
563/1180 (epoch 9.542) train_loss=412.90441895 time/batch=0.38s
564/1180 (epoch 9.559) train_loss=284.66564941 time/batch=0.31s
565/1180 (epoch 9.576) train_loss=400.34094238 time/batch=0.35s
566/1180 (epoch 9.593) train_loss=295.10400391 time/batch=0.31s
567/1180 (epoch 9.610) train_loss=375.91751099 time/batch=0.33s
568/1180 (epoch 9.627) train_loss=363.12591553 time/batch=0.33s
569/1180 (epoch 9.644) train_loss=353.06561279 time/batch=0.30s
570/1180 (epoch 9.661) train_loss=290.45037842 time/batch=1.73s
571/1180 (epoch 9.678) train_loss=408.20355225 time/batch=0.67s
572/1180 (epoch 9.695) train_loss=121.29022217 time/batch=0.22s
573/1180 (epoch 9.712) train_loss=119.57717896 time/batch=0.17s
574/1180 (epoch 9.729) train_loss=120.33487701 time/batch=0.19s
575/1180 (epoch 9.746) train_loss=308.21163940 time/batch=0.28s
576/1180 (epoch 9.763) train_loss=202.98281860 time/batch=0.33s
577/1180 (epoch 9.780) train_loss=119.76495361 time/batch=0.20s
578/1180 (epoch 9.797) train_loss=136.96372986 time/batch=0.19s
579/1180 (epoch 9.814) train_loss=115.74102783 time/batch=0.17s
580/1180 (epoch 9.831) train_loss=124.14513397 time/batch=0.19s
581/1180 (epoch 9.847) train_loss=112.98006439 time/batch=0.17s
582/1180 (epoch 9.864) train_loss=131.24478149 time/batch=0.19s
583/1180 (epoch 9.881) train_loss=116.40950775 time/batch=0.19s
584/1180 (epoch 9.898) train_loss=110.08110046 time/batch=0.19s
585/1180 (epoch 9.915) train_loss=107.52779388 time/batch=0.19s
586/1180 (epoch 9.932) train_loss=110.64844513 time/batch=0.17s
587/1180 (epoch 9.949) train_loss=106.22627258 time/batch=0.19s
588/1180 (epoch 9.966) train_loss=114.94509888 time/batch=0.19s
589/1180 (epoch 9.983) train_loss=110.43777466 time/batch=0.17s
590/1180 (epoch 10.000) train_loss=109.11575317 time/batch=0.19s
  saved to metadata/config5--20190119-183812.pkl
591/1180 (epoch 10.017) train_loss=426.31610107 time/batch=8.93s
592/1180 (epoch 10.034) train_loss=1641.82861328 time/batch=2.94s
593/1180 (epoch 10.051) train_loss=566.38757324 time/batch=0.83s
594/1180 (epoch 10.068) train_loss=367.62701416 time/batch=0.33s
595/1180 (epoch 10.085) train_loss=214.88372803 time/batch=0.23s
596/1180 (epoch 10.102) train_loss=256.02368164 time/batch=0.25s
597/1180 (epoch 10.119) train_loss=449.55664062 time/batch=0.38s
598/1180 (epoch 10.136) train_loss=292.14151001 time/batch=0.31s
599/1180 (epoch 10.153) train_loss=547.53417969 time/batch=0.47s
600/1180 (epoch 10.169) train_loss=514.69427490 time/batch=0.44s
601/1180 (epoch 10.186) train_loss=233.56112671 time/batch=0.28s
602/1180 (epoch 10.203) train_loss=623.76611328 time/batch=0.53s
603/1180 (epoch 10.220) train_loss=771.34240723 time/batch=0.67s
604/1180 (epoch 10.237) train_loss=390.42510986 time/batch=0.41s
605/1180 (epoch 10.254) train_loss=350.96221924 time/batch=0.34s
606/1180 (epoch 10.271) train_loss=415.27056885 time/batch=0.38s
607/1180 (epoch 10.288) train_loss=127.98786926 time/batch=0.20s
608/1180 (epoch 10.305) train_loss=111.99737549 time/batch=0.19s
609/1180 (epoch 10.322) train_loss=254.04748535 time/batch=0.25s
610/1180 (epoch 10.339) train_loss=217.89691162 time/batch=0.24s
611/1180 (epoch 10.356) train_loss=358.06872559 time/batch=0.33s
612/1180 (epoch 10.373) train_loss=389.26138306 time/batch=0.36s
613/1180 (epoch 10.390) train_loss=470.68066406 time/batch=0.44s
614/1180 (epoch 10.407) train_loss=423.25299072 time/batch=0.45s
615/1180 (epoch 10.424) train_loss=180.75032043 time/batch=0.28s
616/1180 (epoch 10.441) train_loss=257.32205200 time/batch=0.27s
617/1180 (epoch 10.458) train_loss=274.53793335 time/batch=0.28s
618/1180 (epoch 10.475) train_loss=324.15576172 time/batch=0.33s
619/1180 (epoch 10.492) train_loss=114.88978577 time/batch=0.19s
620/1180 (epoch 10.508) train_loss=113.55826569 time/batch=0.19s
621/1180 (epoch 10.525) train_loss=484.09429932 time/batch=0.45s
622/1180 (epoch 10.542) train_loss=273.82482910 time/batch=0.31s
623/1180 (epoch 10.559) train_loss=355.82879639 time/batch=0.33s
624/1180 (epoch 10.576) train_loss=333.27459717 time/batch=0.33s
625/1180 (epoch 10.593) train_loss=367.56829834 time/batch=0.36s
626/1180 (epoch 10.610) train_loss=285.28814697 time/batch=0.31s
627/1180 (epoch 10.627) train_loss=294.54885864 time/batch=0.30s
628/1180 (epoch 10.644) train_loss=119.68917847 time/batch=0.20s
629/1180 (epoch 10.661) train_loss=376.42272949 time/batch=0.34s
630/1180 (epoch 10.678) train_loss=292.99151611 time/batch=0.31s
631/1180 (epoch 10.695) train_loss=128.29708862 time/batch=0.20s
632/1180 (epoch 10.712) train_loss=325.85400391 time/batch=0.30s
633/1180 (epoch 10.729) train_loss=122.90560913 time/batch=0.20s
634/1180 (epoch 10.746) train_loss=120.92065430 time/batch=0.19s
635/1180 (epoch 10.763) train_loss=169.66966248 time/batch=0.25s
636/1180 (epoch 10.780) train_loss=132.81896973 time/batch=0.20s
637/1180 (epoch 10.797) train_loss=111.76070404 time/batch=0.19s
638/1180 (epoch 10.814) train_loss=134.87127686 time/batch=0.17s
639/1180 (epoch 10.831) train_loss=373.99945068 time/batch=0.32s
640/1180 (epoch 10.847) train_loss=114.47241211 time/batch=0.20s
641/1180 (epoch 10.864) train_loss=145.71124268 time/batch=0.19s
642/1180 (epoch 10.881) train_loss=108.04393005 time/batch=0.19s
643/1180 (epoch 10.898) train_loss=113.84178162 time/batch=0.19s
644/1180 (epoch 10.915) train_loss=111.79770660 time/batch=0.17s
645/1180 (epoch 10.932) train_loss=108.48836517 time/batch=0.19s
646/1180 (epoch 10.949) train_loss=105.02844238 time/batch=0.17s
647/1180 (epoch 10.966) train_loss=104.90557861 time/batch=0.19s
648/1180 (epoch 10.983) train_loss=105.29862976 time/batch=0.19s
649/1180 (epoch 11.000) train_loss=105.04870605 time/batch=0.17s
650/1180 (epoch 11.017) train_loss=1589.99047852 time/batch=2.64s
651/1180 (epoch 11.034) train_loss=404.09222412 time/batch=0.78s
652/1180 (epoch 11.051) train_loss=686.01232910 time/batch=0.56s
653/1180 (epoch 11.068) train_loss=337.95697021 time/batch=0.36s
654/1180 (epoch 11.085) train_loss=469.97747803 time/batch=0.44s
655/1180 (epoch 11.102) train_loss=295.66198730 time/batch=0.33s
656/1180 (epoch 11.119) train_loss=490.73428345 time/batch=0.45s
657/1180 (epoch 11.136) train_loss=238.26757812 time/batch=0.30s
658/1180 (epoch 11.153) train_loss=156.00851440 time/batch=0.20s
659/1180 (epoch 11.169) train_loss=457.11367798 time/batch=0.40s
660/1180 (epoch 11.186) train_loss=403.69708252 time/batch=0.41s
661/1180 (epoch 11.203) train_loss=436.08230591 time/batch=0.42s
662/1180 (epoch 11.220) train_loss=216.01910400 time/batch=0.25s
663/1180 (epoch 11.237) train_loss=111.51079559 time/batch=0.19s
664/1180 (epoch 11.254) train_loss=680.30096436 time/batch=0.61s
665/1180 (epoch 11.271) train_loss=237.24807739 time/batch=1.83s
666/1180 (epoch 11.288) train_loss=354.73388672 time/batch=0.59s
667/1180 (epoch 11.305) train_loss=535.38513184 time/batch=0.48s
668/1180 (epoch 11.322) train_loss=245.98513794 time/batch=1.75s
669/1180 (epoch 11.339) train_loss=121.60138702 time/batch=0.47s
670/1180 (epoch 11.356) train_loss=369.48852539 time/batch=0.33s
671/1180 (epoch 11.373) train_loss=290.93353271 time/batch=0.30s
672/1180 (epoch 11.390) train_loss=325.53894043 time/batch=0.33s
673/1180 (epoch 11.407) train_loss=193.49548340 time/batch=0.22s
674/1180 (epoch 11.424) train_loss=413.09066772 time/batch=0.39s
675/1180 (epoch 11.441) train_loss=292.78338623 time/batch=0.31s
676/1180 (epoch 11.458) train_loss=276.46725464 time/batch=0.28s
677/1180 (epoch 11.475) train_loss=228.10919189 time/batch=0.25s
678/1180 (epoch 11.492) train_loss=112.49742126 time/batch=0.20s
679/1180 (epoch 11.508) train_loss=339.48034668 time/batch=0.31s
680/1180 (epoch 11.525) train_loss=274.49615479 time/batch=0.31s
681/1180 (epoch 11.542) train_loss=391.59466553 time/batch=0.36s
682/1180 (epoch 11.559) train_loss=114.22623444 time/batch=0.20s
683/1180 (epoch 11.576) train_loss=105.45201874 time/batch=0.19s
684/1180 (epoch 11.593) train_loss=102.61636353 time/batch=0.17s
685/1180 (epoch 11.610) train_loss=329.52603149 time/batch=0.30s
686/1180 (epoch 11.627) train_loss=216.26889038 time/batch=0.27s
687/1180 (epoch 11.644) train_loss=370.22753906 time/batch=0.35s
688/1180 (epoch 11.661) train_loss=268.32318115 time/batch=0.30s
689/1180 (epoch 11.678) train_loss=240.62342834 time/batch=0.27s
690/1180 (epoch 11.695) train_loss=255.00041199 time/batch=0.30s
691/1180 (epoch 11.712) train_loss=138.43673706 time/batch=0.20s
692/1180 (epoch 11.729) train_loss=242.82530212 time/batch=0.28s
693/1180 (epoch 11.746) train_loss=106.53433990 time/batch=0.19s
694/1180 (epoch 11.763) train_loss=107.99674988 time/batch=0.19s
695/1180 (epoch 11.780) train_loss=118.59565735 time/batch=0.17s
696/1180 (epoch 11.797) train_loss=343.89270020 time/batch=0.34s
697/1180 (epoch 11.814) train_loss=106.40394592 time/batch=0.20s
698/1180 (epoch 11.831) train_loss=131.08291626 time/batch=0.19s
699/1180 (epoch 11.847) train_loss=111.96806335 time/batch=0.19s
700/1180 (epoch 11.864) train_loss=356.00885010 time/batch=0.33s
701/1180 (epoch 11.881) train_loss=222.64277649 time/batch=0.37s
702/1180 (epoch 11.898) train_loss=121.26220703 time/batch=0.22s
703/1180 (epoch 11.915) train_loss=116.17160034 time/batch=0.19s
704/1180 (epoch 11.932) train_loss=111.08291626 time/batch=0.19s
705/1180 (epoch 11.949) train_loss=100.35726929 time/batch=0.19s
706/1180 (epoch 11.966) train_loss=106.91386414 time/batch=0.17s
707/1180 (epoch 11.983) train_loss=106.36383057 time/batch=0.19s
708/1180 (epoch 12.000) train_loss=104.41789246 time/batch=0.19s
709/1180 (epoch 12.017) train_loss=1149.27014160 time/batch=2.02s
710/1180 (epoch 12.034) train_loss=224.58447266 time/batch=0.56s
711/1180 (epoch 12.051) train_loss=595.13031006 time/batch=0.50s
712/1180 (epoch 12.068) train_loss=436.88638306 time/batch=0.39s
713/1180 (epoch 12.085) train_loss=429.85711670 time/batch=0.38s
714/1180 (epoch 12.102) train_loss=357.95339966 time/batch=0.36s
715/1180 (epoch 12.119) train_loss=896.19628906 time/batch=2.66s
716/1180 (epoch 12.136) train_loss=466.46563721 time/batch=0.82s
717/1180 (epoch 12.153) train_loss=372.29620361 time/batch=0.36s
718/1180 (epoch 12.169) train_loss=190.64476013 time/batch=0.23s
719/1180 (epoch 12.186) train_loss=729.99206543 time/batch=1.37s
720/1180 (epoch 12.203) train_loss=226.98580933 time/batch=0.47s
721/1180 (epoch 12.220) train_loss=453.18804932 time/batch=0.42s
722/1180 (epoch 12.237) train_loss=198.68038940 time/batch=0.28s
723/1180 (epoch 12.254) train_loss=429.67553711 time/batch=0.39s
724/1180 (epoch 12.271) train_loss=358.31018066 time/batch=0.37s
725/1180 (epoch 12.288) train_loss=303.67434692 time/batch=0.33s
726/1180 (epoch 12.305) train_loss=387.89746094 time/batch=0.39s
727/1180 (epoch 12.322) train_loss=312.94854736 time/batch=0.34s
728/1180 (epoch 12.339) train_loss=319.44201660 time/batch=0.33s
729/1180 (epoch 12.356) train_loss=151.46617126 time/batch=0.22s
730/1180 (epoch 12.373) train_loss=108.01779175 time/batch=0.19s
731/1180 (epoch 12.390) train_loss=282.59509277 time/batch=0.27s
732/1180 (epoch 12.407) train_loss=101.84598541 time/batch=0.19s
733/1180 (epoch 12.424) train_loss=362.78546143 time/batch=1.77s
734/1180 (epoch 12.441) train_loss=297.12939453 time/batch=0.58s
735/1180 (epoch 12.458) train_loss=234.77574158 time/batch=0.27s
736/1180 (epoch 12.475) train_loss=253.38159180 time/batch=0.27s
737/1180 (epoch 12.492) train_loss=126.61837006 time/batch=0.20s
738/1180 (epoch 12.508) train_loss=135.12939453 time/batch=0.20s
739/1180 (epoch 12.525) train_loss=347.36602783 time/batch=0.34s
740/1180 (epoch 12.542) train_loss=116.52905273 time/batch=0.21s
741/1180 (epoch 12.559) train_loss=481.15847778 time/batch=0.44s
742/1180 (epoch 12.576) train_loss=311.27069092 time/batch=0.33s
743/1180 (epoch 12.593) train_loss=255.98861694 time/batch=0.28s
744/1180 (epoch 12.610) train_loss=130.39743042 time/batch=0.20s
745/1180 (epoch 12.627) train_loss=274.76608276 time/batch=0.28s
746/1180 (epoch 12.644) train_loss=400.51855469 time/batch=0.41s
747/1180 (epoch 12.661) train_loss=108.80842590 time/batch=0.22s
748/1180 (epoch 12.678) train_loss=355.82394409 time/batch=0.34s
749/1180 (epoch 12.695) train_loss=243.16342163 time/batch=0.28s
750/1180 (epoch 12.712) train_loss=264.65811157 time/batch=0.29s
751/1180 (epoch 12.729) train_loss=238.51039124 time/batch=0.28s
752/1180 (epoch 12.746) train_loss=113.41358948 time/batch=0.20s
753/1180 (epoch 12.763) train_loss=104.53164673 time/batch=0.17s
754/1180 (epoch 12.780) train_loss=302.24987793 time/batch=0.30s
755/1180 (epoch 12.797) train_loss=168.32899475 time/batch=0.33s
756/1180 (epoch 12.814) train_loss=113.56768036 time/batch=0.20s
757/1180 (epoch 12.831) train_loss=117.53331757 time/batch=0.19s
758/1180 (epoch 12.847) train_loss=106.07351685 time/batch=0.17s
759/1180 (epoch 12.864) train_loss=108.02659607 time/batch=0.19s
760/1180 (epoch 12.881) train_loss=100.21606445 time/batch=0.17s
761/1180 (epoch 12.898) train_loss=104.79306793 time/batch=0.19s
762/1180 (epoch 12.915) train_loss=102.58921814 time/batch=0.17s
763/1180 (epoch 12.932) train_loss=104.25936890 time/batch=0.19s
764/1180 (epoch 12.949) train_loss=101.52418518 time/batch=0.19s
765/1180 (epoch 12.966) train_loss=97.61527252 time/batch=0.17s
766/1180 (epoch 12.983) train_loss=100.14400482 time/batch=0.19s
767/1180 (epoch 13.000) train_loss=103.89322662 time/batch=0.19s
768/1180 (epoch 13.017) train_loss=135.36407471 time/batch=0.19s
769/1180 (epoch 13.034) train_loss=569.89581299 time/batch=0.48s
770/1180 (epoch 13.051) train_loss=372.17028809 time/batch=1.81s
771/1180 (epoch 13.068) train_loss=1575.28503418 time/batch=2.91s
772/1180 (epoch 13.085) train_loss=444.36724854 time/batch=0.78s
773/1180 (epoch 13.102) train_loss=484.34683228 time/batch=0.42s
774/1180 (epoch 13.119) train_loss=656.34497070 time/batch=0.61s
775/1180 (epoch 13.136) train_loss=308.94641113 time/batch=0.35s
776/1180 (epoch 13.153) train_loss=446.13549805 time/batch=0.42s
777/1180 (epoch 13.169) train_loss=352.72930908 time/batch=0.36s
778/1180 (epoch 13.186) train_loss=221.33984375 time/batch=0.28s
779/1180 (epoch 13.203) train_loss=261.92974854 time/batch=0.28s
780/1180 (epoch 13.220) train_loss=260.79528809 time/batch=0.30s
781/1180 (epoch 13.237) train_loss=221.80918884 time/batch=0.27s
782/1180 (epoch 13.254) train_loss=388.53509521 time/batch=0.37s
783/1180 (epoch 13.271) train_loss=542.56701660 time/batch=0.61s
784/1180 (epoch 13.288) train_loss=118.16429901 time/batch=0.26s
785/1180 (epoch 13.305) train_loss=184.99986267 time/batch=0.21s
