vocabulary size: 13035
<type 'int'>
<type 'numpy.float64'>
n tunes: 999
n train tunes: 951
n validation tunes: 48
1145/5900 (epoch 19.407) train_loss=220.83985901 time/batch=0.28s
1146/5900 (epoch 19.424) train_loss=202.23701477 time/batch=1.80s
1147/5900 (epoch 19.441) train_loss=319.63497925 time/batch=0.62s
1148/5900 (epoch 19.458) train_loss=434.62011719 time/batch=0.43s
1149/5900 (epoch 19.475) train_loss=173.07040405 time/batch=0.25s
1150/5900 (epoch 19.492) train_loss=241.43826294 time/batch=0.28s
1151/5900 (epoch 19.508) train_loss=119.77006531 time/batch=0.20s
1152/5900 (epoch 19.525) train_loss=390.70697021 time/batch=0.39s
1153/5900 (epoch 19.542) train_loss=131.68344116 time/batch=0.23s
1154/5900 (epoch 19.559) train_loss=228.04425049 time/batch=0.27s
1155/5900 (epoch 19.576) train_loss=356.02160645 time/batch=0.37s
1156/5900 (epoch 19.593) train_loss=334.15380859 time/batch=0.37s
1157/5900 (epoch 19.610) train_loss=106.15736389 time/batch=0.21s
1158/5900 (epoch 19.627) train_loss=281.60739136 time/batch=0.30s
1159/5900 (epoch 19.644) train_loss=185.23510742 time/batch=0.27s
1160/5900 (epoch 19.661) train_loss=98.30619049 time/batch=0.19s
1161/5900 (epoch 19.678) train_loss=108.96981812 time/batch=0.19s
1162/5900 (epoch 19.695) train_loss=96.34596252 time/batch=0.18s
1163/5900 (epoch 19.712) train_loss=98.84974670 time/batch=0.17s
1164/5900 (epoch 19.729) train_loss=110.13833618 time/batch=0.19s
1165/5900 (epoch 19.746) train_loss=259.97369385 time/batch=0.28s
1166/5900 (epoch 19.763) train_loss=248.58038330 time/batch=0.29s
1167/5900 (epoch 19.780) train_loss=259.14331055 time/batch=0.31s
1168/5900 (epoch 19.797) train_loss=102.33897400 time/batch=0.19s
1169/5900 (epoch 19.814) train_loss=224.32112122 time/batch=1.72s
1170/5900 (epoch 19.831) train_loss=168.34201050 time/batch=0.55s
1171/5900 (epoch 19.847) train_loss=110.97651672 time/batch=0.20s
1172/5900 (epoch 19.864) train_loss=103.43906403 time/batch=0.19s
1173/5900 (epoch 19.881) train_loss=100.90477753 time/batch=0.19s
1174/5900 (epoch 19.898) train_loss=98.65315247 time/batch=0.17s
1175/5900 (epoch 19.915) train_loss=99.77824402 time/batch=0.19s
1176/5900 (epoch 19.932) train_loss=94.88820648 time/batch=0.19s
1177/5900 (epoch 19.949) train_loss=114.55134583 time/batch=0.19s
1178/5900 (epoch 19.966) train_loss=104.71984863 time/batch=0.17s
1179/5900 (epoch 19.983) train_loss=103.71380615 time/batch=0.19s
1180/5900 (epoch 20.000) train_loss=97.82199860 time/batch=0.19s
  saved to metadata/config5--20190119-190634.pkl
1181/5900 (epoch 20.017) train_loss=136.19216919 time/batch=7.20s
1182/5900 (epoch 20.034) train_loss=165.21258545 time/batch=0.23s
1183/5900 (epoch 20.051) train_loss=208.47586060 time/batch=0.25s
1184/5900 (epoch 20.068) train_loss=389.29260254 time/batch=0.39s
1185/5900 (epoch 20.085) train_loss=412.42510986 time/batch=0.43s
1186/5900 (epoch 20.102) train_loss=336.48651123 time/batch=0.36s
1187/5900 (epoch 20.119) train_loss=1234.40649414 time/batch=2.66s
1188/5900 (epoch 20.136) train_loss=277.92404175 time/batch=0.74s
1189/5900 (epoch 20.153) train_loss=438.91174316 time/batch=0.45s
1190/5900 (epoch 20.169) train_loss=661.03588867 time/batch=0.64s
1191/5900 (epoch 20.186) train_loss=254.30935669 time/batch=0.33s
1192/5900 (epoch 20.203) train_loss=348.00643921 time/batch=0.36s
1193/5900 (epoch 20.220) train_loss=718.84710693 time/batch=1.39s
1194/5900 (epoch 20.237) train_loss=487.86328125 time/batch=0.67s
1195/5900 (epoch 20.254) train_loss=288.00524902 time/batch=0.36s
1196/5900 (epoch 20.271) train_loss=253.40101624 time/batch=0.31s
1197/5900 (epoch 20.288) train_loss=119.24700928 time/batch=0.20s
1198/5900 (epoch 20.305) train_loss=406.50857544 time/batch=0.39s
1199/5900 (epoch 20.322) train_loss=99.20187378 time/batch=0.22s
1200/5900 (epoch 20.339) train_loss=385.34060669 time/batch=0.39s
1201/5900 (epoch 20.356) train_loss=373.77249146 time/batch=0.44s
1202/5900 (epoch 20.373) train_loss=97.19335938 time/batch=0.22s
1203/5900 (epoch 20.390) train_loss=349.99841309 time/batch=0.36s
1204/5900 (epoch 20.407) train_loss=283.45812988 time/batch=0.33s
1205/5900 (epoch 20.424) train_loss=334.74380493 time/batch=0.36s
1206/5900 (epoch 20.441) train_loss=158.72021484 time/batch=0.25s
1207/5900 (epoch 20.458) train_loss=173.97451782 time/batch=0.23s
1208/5900 (epoch 20.475) train_loss=248.94375610 time/batch=0.28s
1209/5900 (epoch 20.492) train_loss=309.17916870 time/batch=0.34s
1210/5900 (epoch 20.508) train_loss=247.47894287 time/batch=0.30s
1211/5900 (epoch 20.525) train_loss=230.70407104 time/batch=0.27s
1212/5900 (epoch 20.542) train_loss=285.62597656 time/batch=0.31s
1213/5900 (epoch 20.559) train_loss=98.08415222 time/batch=0.20s
1214/5900 (epoch 20.576) train_loss=209.52885437 time/batch=0.25s
1215/5900 (epoch 20.593) train_loss=286.32983398 time/batch=0.33s
1216/5900 (epoch 20.610) train_loss=251.26643372 time/batch=0.30s
1217/5900 (epoch 20.627) train_loss=194.32769775 time/batch=0.25s
1218/5900 (epoch 20.644) train_loss=295.06744385 time/batch=0.33s
1219/5900 (epoch 20.661) train_loss=227.65170288 time/batch=0.30s
1220/5900 (epoch 20.678) train_loss=190.95365906 time/batch=0.34s
1221/5900 (epoch 20.695) train_loss=325.22314453 time/batch=0.34s
1222/5900 (epoch 20.712) train_loss=101.17199707 time/batch=0.20s
1223/5900 (epoch 20.729) train_loss=321.39837646 time/batch=1.77s
1224/5900 (epoch 20.746) train_loss=99.65798950 time/batch=0.47s
1225/5900 (epoch 20.763) train_loss=118.44720459 time/batch=0.19s
1226/5900 (epoch 20.780) train_loss=103.29222107 time/batch=0.19s
1227/5900 (epoch 20.797) train_loss=98.87294769 time/batch=0.17s
1228/5900 (epoch 20.814) train_loss=108.98625183 time/batch=0.19s
1229/5900 (epoch 20.831) train_loss=109.79110718 time/batch=0.19s
1230/5900 (epoch 20.847) train_loss=151.46038818 time/batch=0.33s
1231/5900 (epoch 20.864) train_loss=99.08110046 time/batch=0.20s
1232/5900 (epoch 20.881) train_loss=106.37791443 time/batch=0.19s
1233/5900 (epoch 20.898) train_loss=97.67907715 time/batch=0.17s
1234/5900 (epoch 20.915) train_loss=98.67065430 time/batch=0.19s
1235/5900 (epoch 20.932) train_loss=103.70770264 time/batch=0.19s
1236/5900 (epoch 20.949) train_loss=101.78848267 time/batch=0.17s
1237/5900 (epoch 20.966) train_loss=101.67881775 time/batch=0.19s
1238/5900 (epoch 20.983) train_loss=96.66159821 time/batch=0.18s
1239/5900 (epoch 21.000) train_loss=99.64287567 time/batch=0.20s
1240/5900 (epoch 21.017) train_loss=295.33306885 time/batch=0.30s
1241/5900 (epoch 21.034) train_loss=381.52368164 time/batch=0.39s
1242/5900 (epoch 21.051) train_loss=219.51150513 time/batch=0.28s
1243/5900 (epoch 21.068) train_loss=391.55383301 time/batch=0.40s
1244/5900 (epoch 21.085) train_loss=362.39440918 time/batch=0.39s
1245/5900 (epoch 21.102) train_loss=132.48269653 time/batch=0.23s
1246/5900 (epoch 21.119) train_loss=957.59509277 time/batch=2.01s
1247/5900 (epoch 21.136) train_loss=1114.78125000 time/batch=2.97s
1248/5900 (epoch 21.153) train_loss=390.27178955 time/batch=0.83s
1249/5900 (epoch 21.169) train_loss=264.45010376 time/batch=0.33s
1250/5900 (epoch 21.186) train_loss=238.74246216 time/batch=0.28s
1251/5900 (epoch 21.203) train_loss=343.45843506 time/batch=0.36s
1252/5900 (epoch 21.220) train_loss=178.63943481 time/batch=0.25s
1253/5900 (epoch 21.237) train_loss=95.03784180 time/batch=0.18s
1254/5900 (epoch 21.254) train_loss=248.20010376 time/batch=0.28s
1255/5900 (epoch 21.271) train_loss=504.50378418 time/batch=0.49s
1256/5900 (epoch 21.288) train_loss=99.13265991 time/batch=0.23s
1257/5900 (epoch 21.305) train_loss=154.04489136 time/batch=0.20s
1258/5900 (epoch 21.322) train_loss=309.89447021 time/batch=1.77s
1259/5900 (epoch 21.339) train_loss=423.37634277 time/batch=0.70s
1260/5900 (epoch 21.356) train_loss=283.97235107 time/batch=0.34s
1261/5900 (epoch 21.373) train_loss=448.43676758 time/batch=0.48s
1262/5900 (epoch 21.390) train_loss=228.87948608 time/batch=0.31s
1263/5900 (epoch 21.407) train_loss=423.57754517 time/batch=0.45s
1264/5900 (epoch 21.424) train_loss=252.81402588 time/batch=0.32s
1265/5900 (epoch 21.441) train_loss=282.01391602 time/batch=0.32s
1266/5900 (epoch 21.458) train_loss=234.91079712 time/batch=0.30s
1267/5900 (epoch 21.475) train_loss=329.66040039 time/batch=0.34s
1268/5900 (epoch 21.492) train_loss=289.19409180 time/batch=0.33s
1269/5900 (epoch 21.508) train_loss=101.15441132 time/batch=0.19s
1270/5900 (epoch 21.525) train_loss=207.08636475 time/batch=0.25s
1271/5900 (epoch 21.542) train_loss=209.77957153 time/batch=0.27s
1272/5900 (epoch 21.559) train_loss=433.11706543 time/batch=0.52s
1273/5900 (epoch 21.576) train_loss=250.79115295 time/batch=0.33s
1274/5900 (epoch 21.593) train_loss=190.00335693 time/batch=0.25s
1275/5900 (epoch 21.610) train_loss=331.98062134 time/batch=0.36s
1276/5900 (epoch 21.627) train_loss=263.02249146 time/batch=0.33s
1277/5900 (epoch 21.644) train_loss=139.74401855 time/batch=0.24s
1278/5900 (epoch 21.661) train_loss=103.15950012 time/batch=0.19s
1279/5900 (epoch 21.678) train_loss=104.49726868 time/batch=0.18s
1280/5900 (epoch 21.695) train_loss=325.16821289 time/batch=0.33s
1281/5900 (epoch 21.712) train_loss=313.60748291 time/batch=0.35s
1282/5900 (epoch 21.729) train_loss=284.09963989 time/batch=0.36s
1283/5900 (epoch 21.746) train_loss=116.95468903 time/batch=0.21s
1284/5900 (epoch 21.763) train_loss=107.51188660 time/batch=0.19s
1285/5900 (epoch 21.780) train_loss=98.99154663 time/batch=0.19s
1286/5900 (epoch 21.797) train_loss=98.23881531 time/batch=0.18s
1287/5900 (epoch 21.814) train_loss=113.74560547 time/batch=0.19s
1288/5900 (epoch 21.831) train_loss=95.73206329 time/batch=0.19s
1289/5900 (epoch 21.847) train_loss=133.14242554 time/batch=0.23s
1290/5900 (epoch 21.864) train_loss=103.05925751 time/batch=0.19s
1291/5900 (epoch 21.881) train_loss=98.24534607 time/batch=0.19s
1292/5900 (epoch 21.898) train_loss=105.14257050 time/batch=0.19s
1293/5900 (epoch 21.915) train_loss=96.70254517 time/batch=0.17s
1294/5900 (epoch 21.932) train_loss=94.44927979 time/batch=0.17s
1295/5900 (epoch 21.949) train_loss=102.90374756 time/batch=0.20s
1296/5900 (epoch 21.966) train_loss=94.96882629 time/batch=0.17s
1297/5900 (epoch 21.983) train_loss=101.25559998 time/batch=0.19s
1298/5900 (epoch 22.000) train_loss=98.25963593 time/batch=0.17s
setting learning rate to 0.0029100
1299/5900 (epoch 22.017) train_loss=416.92956543 time/batch=0.42s
1300/5900 (epoch 22.034) train_loss=1022.79217529 time/batch=2.09s
1301/5900 (epoch 22.051) train_loss=244.19964600 time/batch=0.59s
1302/5900 (epoch 22.068) train_loss=353.47488403 time/batch=0.37s
1303/5900 (epoch 22.085) train_loss=1026.08203125 time/batch=2.67s
1304/5900 (epoch 22.102) train_loss=255.86384583 time/batch=0.73s
1305/5900 (epoch 22.119) train_loss=213.60415649 time/batch=0.28s
1306/5900 (epoch 22.136) train_loss=232.80946350 time/batch=0.28s
1307/5900 (epoch 22.153) train_loss=125.03692627 time/batch=0.21s
1308/5900 (epoch 22.169) train_loss=358.70642090 time/batch=0.38s
1309/5900 (epoch 22.186) train_loss=318.42813110 time/batch=0.36s
1310/5900 (epoch 22.203) train_loss=342.95874023 time/batch=0.38s
1311/5900 (epoch 22.220) train_loss=97.64108276 time/batch=0.21s
1312/5900 (epoch 22.237) train_loss=317.75878906 time/batch=0.34s
1313/5900 (epoch 22.254) train_loss=107.98859406 time/batch=0.21s
1314/5900 (epoch 22.271) train_loss=128.34523010 time/batch=0.21s
1315/5900 (epoch 22.288) train_loss=290.99066162 time/batch=0.32s
1316/5900 (epoch 22.305) train_loss=283.62829590 time/batch=0.34s
1317/5900 (epoch 22.322) train_loss=260.43017578 time/batch=0.31s
1318/5900 (epoch 22.339) train_loss=522.65582275 time/batch=0.52s
1319/5900 (epoch 22.356) train_loss=205.90025330 time/batch=0.32s
1320/5900 (epoch 22.373) train_loss=412.38882446 time/batch=0.42s
1321/5900 (epoch 22.390) train_loss=160.72219849 time/batch=0.25s
1322/5900 (epoch 22.407) train_loss=195.64549255 time/batch=0.25s
1323/5900 (epoch 22.424) train_loss=400.65002441 time/batch=0.40s
1324/5900 (epoch 22.441) train_loss=434.24389648 time/batch=0.48s
1325/5900 (epoch 22.458) train_loss=181.08969116 time/batch=0.26s
1326/5900 (epoch 22.475) train_loss=275.44244385 time/batch=0.32s
1327/5900 (epoch 22.492) train_loss=286.58197021 time/batch=0.34s
1328/5900 (epoch 22.508) train_loss=267.78826904 time/batch=0.32s
1329/5900 (epoch 22.525) train_loss=133.13189697 time/batch=0.23s
1330/5900 (epoch 22.542) train_loss=327.16213989 time/batch=0.34s
1331/5900 (epoch 22.559) train_loss=226.24797058 time/batch=0.29s
1332/5900 (epoch 22.576) train_loss=348.04479980 time/batch=0.39s
1333/5900 (epoch 22.593) train_loss=212.59031677 time/batch=0.31s
1334/5900 (epoch 22.610) train_loss=442.05114746 time/batch=0.46s
1335/5900 (epoch 22.627) train_loss=269.32751465 time/batch=0.35s
1336/5900 (epoch 22.644) train_loss=326.61911011 time/batch=0.39s
1337/5900 (epoch 22.661) train_loss=111.30433655 time/batch=0.21s
1338/5900 (epoch 22.678) train_loss=110.34314728 time/batch=0.19s
1339/5900 (epoch 22.695) train_loss=248.94532776 time/batch=0.27s
1340/5900 (epoch 22.712) train_loss=176.42050171 time/batch=0.29s
1341/5900 (epoch 22.729) train_loss=316.49847412 time/batch=1.77s
1342/5900 (epoch 22.746) train_loss=100.28483582 time/batch=0.47s
1343/5900 (epoch 22.763) train_loss=103.15476990 time/batch=0.19s
1344/5900 (epoch 22.780) train_loss=94.38202667 time/batch=0.17s
1345/5900 (epoch 22.797) train_loss=107.13118744 time/batch=0.18s
1346/5900 (epoch 22.814) train_loss=97.86106873 time/batch=0.19s
1347/5900 (epoch 22.831) train_loss=99.54881287 time/batch=0.17s
1348/5900 (epoch 22.847) train_loss=125.55737305 time/batch=0.31s
1349/5900 (epoch 22.864) train_loss=95.02137756 time/batch=0.19s
1350/5900 (epoch 22.881) train_loss=148.96376038 time/batch=0.31s
1351/5900 (epoch 22.898) train_loss=96.79577637 time/batch=0.19s
1352/5900 (epoch 22.915) train_loss=97.32289124 time/batch=0.17s
1353/5900 (epoch 22.932) train_loss=104.15669250 time/batch=0.19s
1354/5900 (epoch 22.949) train_loss=97.18622589 time/batch=0.19s
1355/5900 (epoch 22.966) train_loss=98.83811188 time/batch=0.18s
1356/5900 (epoch 22.983) train_loss=97.53944397 time/batch=0.17s
1357/5900 (epoch 23.000) train_loss=96.43006897 time/batch=0.17s
setting learning rate to 0.0028227
1358/5900 (epoch 23.017) train_loss=358.33529663 time/batch=0.37s
1359/5900 (epoch 23.034) train_loss=328.03005981 time/batch=0.38s
1360/5900 (epoch 23.051) train_loss=281.42382812 time/batch=0.33s
1361/5900 (epoch 23.068) train_loss=1264.93652344 time/batch=2.68s
1362/5900 (epoch 23.085) train_loss=189.08944702 time/batch=0.68s
1363/5900 (epoch 23.102) train_loss=343.54586792 time/batch=0.36s
1364/5900 (epoch 23.119) train_loss=226.09396362 time/batch=0.29s
1365/5900 (epoch 23.136) train_loss=756.83044434 time/batch=1.40s
1366/5900 (epoch 23.153) train_loss=421.93527222 time/batch=0.63s
1367/5900 (epoch 23.169) train_loss=108.16641235 time/batch=0.22s
1368/5900 (epoch 23.186) train_loss=409.00201416 time/batch=0.42s
1369/5900 (epoch 23.203) train_loss=421.83578491 time/batch=0.49s
1370/5900 (epoch 23.220) train_loss=187.09805298 time/batch=0.28s
1371/5900 (epoch 23.237) train_loss=166.49560547 time/batch=0.24s
1372/5900 (epoch 23.254) train_loss=171.26811218 time/batch=0.25s
1373/5900 (epoch 23.271) train_loss=285.01498413 time/batch=0.33s
1374/5900 (epoch 23.288) train_loss=325.98422241 time/batch=0.37s
1375/5900 (epoch 23.305) train_loss=98.43746948 time/batch=0.20s
1376/5900 (epoch 23.322) train_loss=222.94134521 time/batch=0.27s
1377/5900 (epoch 23.339) train_loss=94.84764099 time/batch=0.18s
1378/5900 (epoch 23.356) train_loss=519.32409668 time/batch=0.50s
1379/5900 (epoch 23.373) train_loss=101.91821289 time/batch=0.24s
1380/5900 (epoch 23.390) train_loss=452.63720703 time/batch=0.47s
1381/5900 (epoch 23.407) train_loss=378.57025146 time/batch=0.44s
1382/5900 (epoch 23.424) train_loss=192.57104492 time/batch=1.78s
1383/5900 (epoch 23.441) train_loss=206.25326538 time/batch=2.00s
1384/5900 (epoch 23.458) train_loss=99.29846191 time/batch=0.45s
1385/5900 (epoch 23.475) train_loss=137.18627930 time/batch=0.20s
1386/5900 (epoch 23.492) train_loss=286.68984985 time/batch=0.31s
1387/5900 (epoch 23.508) train_loss=269.93612671 time/batch=0.30s
1388/5900 (epoch 23.525) train_loss=326.28936768 time/batch=0.37s
1389/5900 (epoch 23.542) train_loss=99.31485748 time/batch=0.20s
1390/5900 (epoch 23.559) train_loss=218.99310303 time/batch=0.25s
1391/5900 (epoch 23.576) train_loss=259.77108765 time/batch=0.32s
1392/5900 (epoch 23.593) train_loss=203.13818359 time/batch=0.27s
1393/5900 (epoch 23.610) train_loss=371.15579224 time/batch=0.39s
1394/5900 (epoch 23.627) train_loss=279.25976562 time/batch=0.34s
1395/5900 (epoch 23.644) train_loss=234.49539185 time/batch=0.29s
1396/5900 (epoch 23.661) train_loss=117.24802399 time/batch=0.20s
1397/5900 (epoch 23.678) train_loss=103.50370789 time/batch=0.18s
1398/5900 (epoch 23.695) train_loss=321.05645752 time/batch=0.34s
1399/5900 (epoch 23.712) train_loss=312.78982544 time/batch=0.34s
1400/5900 (epoch 23.729) train_loss=210.95587158 time/batch=0.30s
1401/5900 (epoch 23.746) train_loss=257.77557373 time/batch=0.31s
1402/5900 (epoch 23.763) train_loss=118.74061584 time/batch=0.20s
1403/5900 (epoch 23.780) train_loss=126.30633545 time/batch=0.21s
1404/5900 (epoch 23.797) train_loss=101.83683014 time/batch=0.18s
1405/5900 (epoch 23.814) train_loss=250.58364868 time/batch=0.28s
1406/5900 (epoch 23.831) train_loss=234.15364075 time/batch=0.30s
1407/5900 (epoch 23.847) train_loss=102.75004578 time/batch=0.20s
1408/5900 (epoch 23.864) train_loss=99.78339386 time/batch=0.19s
1409/5900 (epoch 23.881) train_loss=105.78833771 time/batch=0.19s
1410/5900 (epoch 23.898) train_loss=98.72075653 time/batch=0.18s
1411/5900 (epoch 23.915) train_loss=165.33651733 time/batch=0.32s
1412/5900 (epoch 23.932) train_loss=97.16437531 time/batch=0.19s
1413/5900 (epoch 23.949) train_loss=106.89234161 time/batch=0.19s
1414/5900 (epoch 23.966) train_loss=102.77685547 time/batch=0.18s
1415/5900 (epoch 23.983) train_loss=95.53886414 time/batch=0.17s
1416/5900 (epoch 24.000) train_loss=94.95375824 time/batch=0.19s
setting learning rate to 0.0027380
1417/5900 (epoch 24.017) train_loss=158.78524780 time/batch=0.21s
1418/5900 (epoch 24.034) train_loss=287.11529541 time/batch=0.33s
1419/5900 (epoch 24.051) train_loss=263.21331787 time/batch=0.31s
1420/5900 (epoch 24.068) train_loss=432.11050415 time/batch=0.46s
1421/5900 (epoch 24.085) train_loss=388.03485107 time/batch=0.43s
1422/5900 (epoch 24.102) train_loss=276.96069336 time/batch=0.34s
1423/5900 (epoch 24.119) train_loss=1335.89526367 time/batch=2.66s
1424/5900 (epoch 24.136) train_loss=704.77935791 time/batch=1.06s
1425/5900 (epoch 24.153) train_loss=508.08892822 time/batch=0.53s
1426/5900 (epoch 24.169) train_loss=318.66839600 time/batch=0.39s
1427/5900 (epoch 24.186) train_loss=226.25082397 time/batch=0.30s
1428/5900 (epoch 24.203) train_loss=505.52465820 time/batch=0.52s
1429/5900 (epoch 24.220) train_loss=404.19857788 time/batch=0.45s
1430/5900 (epoch 24.237) train_loss=358.57800293 time/batch=0.42s
1431/5900 (epoch 24.254) train_loss=110.69608307 time/batch=0.22s
1432/5900 (epoch 24.271) train_loss=345.03781128 time/batch=0.36s
1433/5900 (epoch 24.288) train_loss=107.90548706 time/batch=0.22s
1434/5900 (epoch 24.305) train_loss=104.58728027 time/batch=0.19s
1435/5900 (epoch 24.322) train_loss=260.21081543 time/batch=0.29s
1436/5900 (epoch 24.339) train_loss=124.69450378 time/batch=0.21s
1437/5900 (epoch 24.356) train_loss=99.94477844 time/batch=0.19s
1438/5900 (epoch 24.373) train_loss=204.08026123 time/batch=0.24s
1439/5900 (epoch 24.390) train_loss=301.57144165 time/batch=1.78s
1440/5900 (epoch 24.407) train_loss=224.36718750 time/batch=0.55s
1441/5900 (epoch 24.424) train_loss=355.79586792 time/batch=0.39s
1442/5900 (epoch 24.441) train_loss=176.30749512 time/batch=0.26s
1443/5900 (epoch 24.458) train_loss=324.63070679 time/batch=0.34s
1444/5900 (epoch 24.475) train_loss=99.20315552 time/batch=0.21s
1445/5900 (epoch 24.492) train_loss=366.53137207 time/batch=0.39s
1446/5900 (epoch 24.508) train_loss=315.98828125 time/batch=0.37s
1447/5900 (epoch 24.525) train_loss=99.05429077 time/batch=0.20s
1448/5900 (epoch 24.542) train_loss=302.15820312 time/batch=0.32s
1449/5900 (epoch 24.559) train_loss=236.02827454 time/batch=0.31s
1450/5900 (epoch 24.576) train_loss=177.94422913 time/batch=0.25s
1451/5900 (epoch 24.593) train_loss=270.30862427 time/batch=0.31s
1452/5900 (epoch 24.610) train_loss=279.42730713 time/batch=0.34s
1453/5900 (epoch 24.627) train_loss=240.32904053 time/batch=0.31s
1454/5900 (epoch 24.644) train_loss=232.65794373 time/batch=0.30s
1455/5900 (epoch 24.661) train_loss=98.00637817 time/batch=0.20s
1456/5900 (epoch 24.678) train_loss=361.21401978 time/batch=0.45s
1457/5900 (epoch 24.695) train_loss=245.34509277 time/batch=0.32s
1458/5900 (epoch 24.712) train_loss=96.19471741 time/batch=0.20s
1459/5900 (epoch 24.729) train_loss=112.38327026 time/batch=0.19s
1460/5900 (epoch 24.746) train_loss=196.81100464 time/batch=0.24s
1461/5900 (epoch 24.763) train_loss=115.14773560 time/batch=0.21s
1462/5900 (epoch 24.780) train_loss=104.02305603 time/batch=0.17s
1463/5900 (epoch 24.797) train_loss=258.31295776 time/batch=0.31s
1464/5900 (epoch 24.814) train_loss=140.46488953 time/batch=0.27s
1465/5900 (epoch 24.831) train_loss=208.99700928 time/batch=0.26s
1466/5900 (epoch 24.847) train_loss=103.34785461 time/batch=0.19s
1467/5900 (epoch 24.864) train_loss=96.25334930 time/batch=0.19s
1468/5900 (epoch 24.881) train_loss=100.40373230 time/batch=0.18s
1469/5900 (epoch 24.898) train_loss=117.51023102 time/batch=0.25s
1470/5900 (epoch 24.915) train_loss=102.43089294 time/batch=0.19s
1471/5900 (epoch 24.932) train_loss=98.32014465 time/batch=0.19s
1472/5900 (epoch 24.949) train_loss=96.31046295 time/batch=0.19s
1473/5900 (epoch 24.966) train_loss=94.70332336 time/batch=0.17s
1474/5900 (epoch 24.983) train_loss=93.82109070 time/batch=0.19s
1475/5900 (epoch 25.000) train_loss=92.82154846 time/batch=0.17s
setting learning rate to 0.0026559
1476/5900 (epoch 25.017) train_loss=409.39514160 time/batch=0.42s
1477/5900 (epoch 25.034) train_loss=498.92727661 time/batch=0.52s
1478/5900 (epoch 25.051) train_loss=448.51345825 time/batch=0.49s
1479/5900 (epoch 25.068) train_loss=162.91471863 time/batch=0.27s
1480/5900 (epoch 25.085) train_loss=630.17785645 time/batch=0.62s
1481/5900 (epoch 25.102) train_loss=1371.92822266 time/batch=2.72s
1482/5900 (epoch 25.119) train_loss=382.62878418 time/batch=0.83s
1483/5900 (epoch 25.136) train_loss=480.81011963 time/batch=0.66s
1484/5900 (epoch 25.153) train_loss=271.90994263 time/batch=0.39s
1485/5900 (epoch 25.169) train_loss=304.33944702 time/batch=1.78s
1486/5900 (epoch 25.186) train_loss=338.79162598 time/batch=0.64s
1487/5900 (epoch 25.203) train_loss=244.35578918 time/batch=0.30s
1488/5900 (epoch 25.220) train_loss=264.41741943 time/batch=0.32s
1489/5900 (epoch 25.237) train_loss=148.15473938 time/batch=0.24s
1490/5900 (epoch 25.254) train_loss=332.30407715 time/batch=0.34s
1491/5900 (epoch 25.271) train_loss=263.52001953 time/batch=0.33s
1492/5900 (epoch 25.288) train_loss=179.45294189 time/batch=0.25s
1493/5900 (epoch 25.305) train_loss=199.50320435 time/batch=0.26s
1494/5900 (epoch 25.322) train_loss=326.64666748 time/batch=0.37s
1495/5900 (epoch 25.339) train_loss=134.47769165 time/batch=0.25s
1496/5900 (epoch 25.356) train_loss=289.23168945 time/batch=0.33s
1497/5900 (epoch 25.373) train_loss=228.43753052 time/batch=0.31s
1498/5900 (epoch 25.390) train_loss=233.27149963 time/batch=0.30s
1499/5900 (epoch 25.407) train_loss=350.90826416 time/batch=0.39s
1500/5900 (epoch 25.424) train_loss=250.08250427 time/batch=0.31s
1501/5900 (epoch 25.441) train_loss=269.46392822 time/batch=0.33s
1502/5900 (epoch 25.458) train_loss=317.38464355 time/batch=0.36s
1503/5900 (epoch 25.475) train_loss=225.61476135 time/batch=0.30s
1504/5900 (epoch 25.492) train_loss=383.10742188 time/batch=0.42s
1505/5900 (epoch 25.508) train_loss=295.84997559 time/batch=0.35s
1506/5900 (epoch 25.525) train_loss=239.98217773 time/batch=0.31s
1507/5900 (epoch 25.542) train_loss=221.51779175 time/batch=0.28s
1508/5900 (epoch 25.559) train_loss=107.76654053 time/batch=0.19s
1509/5900 (epoch 25.576) train_loss=97.53186798 time/batch=0.18s
1510/5900 (epoch 25.593) train_loss=122.39888763 time/batch=0.19s
1511/5900 (epoch 25.610) train_loss=109.66574097 time/batch=0.19s
1512/5900 (epoch 25.627) train_loss=191.88943481 time/batch=0.25s
1513/5900 (epoch 25.644) train_loss=121.83778381 time/batch=0.20s
1514/5900 (epoch 25.661) train_loss=218.32693481 time/batch=0.26s
1515/5900 (epoch 25.678) train_loss=318.49780273 time/batch=0.34s
1516/5900 (epoch 25.695) train_loss=120.65028381 time/batch=0.26s
1517/5900 (epoch 25.712) train_loss=97.56655884 time/batch=0.19s
1518/5900 (epoch 25.729) train_loss=282.41351318 time/batch=0.33s
1519/5900 (epoch 25.746) train_loss=109.18968201 time/batch=0.22s
1520/5900 (epoch 25.763) train_loss=250.28512573 time/batch=0.38s
1521/5900 (epoch 25.780) train_loss=174.25067139 time/batch=0.42s
1522/5900 (epoch 25.797) train_loss=107.71985626 time/batch=0.23s
1523/5900 (epoch 25.814) train_loss=98.57905579 time/batch=0.19s
1524/5900 (epoch 25.831) train_loss=95.18186188 time/batch=0.17s
1525/5900 (epoch 25.847) train_loss=99.87593842 time/batch=0.19s
1526/5900 (epoch 25.864) train_loss=94.78981781 time/batch=0.17s
1527/5900 (epoch 25.881) train_loss=102.36241150 time/batch=0.19s
1528/5900 (epoch 25.898) train_loss=94.95660400 time/batch=0.17s
